Galaxy	rho0	rnfw	sig0	sigb	rdisc	rbulge	ChiSq
24.85	285.59708	11.835388	54.03062026	2.638310661			
24.9	285.59052	11.84232211	53.97619036	2.635660424			
24.95	285.57376	11.84923919	53.92192494	2.633018157			
25	285.53839	11.85613927	53.86782317	2.630383821			
25.05	285.47501	11.86302243	53.81388423	2.627757377			
25.1	285.37704	11.86988871	53.76010731	2.625138784			
25.15	285.24463	11.87673818	53.70649159	2.622528003			
25.2	285.08667	11.88357089	53.65303627	2.619924997			
25.25	284.91904	11.8903869	53.59974054	2.617329727			
25.3	284.7605	11.89718627	53.54660362	2.614742154			
25.35	284.62708	11.90396904	53.49362471	2.61216224			
25.4	284.52786	11.91073529	53.44080303	2.609589947			
25.45	284.46338	11.91748505	53.38813781	2.607025239			
25.5	284.42715	11.92421839	53.33562826	2.604468078			
25.55	284.40985	11.93093536	53.28327364	2.601918427			
25.6	284.40295	11.93763602	53.23107316	2.599376249			
25.65	284.4007	11.94432041	53.17902609	2.596841508			
25.7	284.40012	11.95098861	53.12713166	2.594314168			
25.75	284.40002	11.95764065	53.07538912	2.591794192			
25.8	284.39999	11.96427659	53.02379775	2.589281546			
25.85	284.39999	11.97089649	52.9723568	2.586776193			
25.9	284.39999	11.97750039	52.92106554	2.584278098			
25.95	284.39999	11.98408836	52.86992325	2.581787227			
26	284.39999	11.99066044	52.8189292	2.579303545			
26.05	284.39999	11.99721669	52.76808268	2.576827017			
26.1	284.39996	12.00375715	52.71738298	2.574357608			
26.15	284.39987	12.01028188	52.66682939	2.571895286			
26.2	284.39929	12.01679094	52.61642121	2.569440015			
26.25	284.39709	12.02328437	52.56615775	2.566991763			
26.3	284.39047	12.02976222	52.5160383	2.564550496			
26.35	284.37402	12.03622454	52.46606218	2.562116181			
26.4	284.33981	12.04267139	52.41622872	2.559688785			
26.45	284.27939	12.04910282	52.36653723	2.557268275			
26.5	284.18704	12.05551887	52.31698703	2.554854618			
26.55	284.06354	12.0619196	52.26757746	2.552447783			
26.6	283.91751	12.06830505	52.21830785	2.550047738			
26.65	283.76385	12.07467528	52.16917755	2.54765445			
26.7	283.61966	12.08103033	52.12018589	2.545267888			
26.75	283.49908	12.08737026	52.07133223	2.54288802			
26.8	283.40897	12.09369511	52.02261591	2.540514816			
26.85	283.3468	12.10000492	51.97403629	2.538148244			
26.9	283.30136	12.10629976	51.92559274	2.535788273			
26.95	283.25641	12.11257966	51.87728461	2.533434872			
27	283.19537	12.11884468	51.82911129	2.531088012			
27.05	283.10611	12.12509486	51.78107213	2.528747662			
27.1	282.98413	12.13133024	51.73316652	2.526413792			
27.15	282.83237	12.13755089	51.68539384	2.524086372			
27.2	282.65872	12.14375684	51.63775348	2.521765373			
27.25	282.47183	12.14994814	51.59024482	2.519450764			
27.3	282.27872	12.15612484	51.54286725	2.517142518			
27.35	282.08395	12.16228698	51.49562018	2.514840604			
27.4	281.89136	12.16843461	51.44850301	2.512544993			
27.45	281.70596	12.17456778	51.40151514	2.510255658			
27.5	281.53516	12.18068653	51.35465598	2.507972569			
27.55	281.38797	12.1867909	51.30792494	2.505695698			
27.6	281.27188	12.19288095	51.26132143	2.503425018			
27.65	281.18869	12.19895672	51.21484489	2.501160499			
27.7	281.13217	12.20501825	51.16849473	2.498902114			
27.75	281.08887	12.21106558	51.12227038	2.496649836			
27.8	281.0416	12.21709877	51.07617126	2.494403637			
27.85	280.97455	12.22311785	51.03019683	2.492163489			
27.9	280.87762	12.22912288	50.9843465	2.489929367			
27.95	280.74844	12.23511389	50.93861973	2.487701241			
28	280.59186	12.24109093	50.89301596	2.485479087			
28.05	280.41678	12.24705404	50.84753464	2.483262877			
28.1	280.23233	12.25300326	50.80217522	2.481052585			
28.15	280.04553	12.25893864	50.75693716	2.478848184			
28.2	279.86093	12.26486023	50.71181991	2.476649649			
28.25	279.68195	12.27076806	50.66682294	2.474456953			
28.3	279.51254	12.27666217	50.62194572	2.47227007			
28.35	279.35837	12.28254261	50.5771877	2.470088976			
28.4	279.22574	12.28840943	50.53254838	2.467913644			
28.45	279.1189	12.29426266	50.48802721	2.465744049			
28.5	279.03665	12.30010234	50.44362368	2.463580166			
28.55	278.97009	12.30592853	50.39933728	2.46142197			
28.6	278.90332	12.31174125	50.35516748	2.459269436			
28.65	278.81686	12.31754055	50.31111377	2.45712254			
28.7	278.69339	12.32332647	50.26717566	2.454981256			
28.75	278.52301	12.32909905	50.22335262	2.452845561			
28.8	278.30612	12.33485834	50.17964417	2.45071543			
28.85	278.05191	12.34060437	50.13604979	2.448590839			
28.9	277.77353	12.34633718	50.092569	2.446471764			
28.95	277.48325	12.35205682	50.0492013	2.444358181			
29	277.18915	12.35776332	50.0059462	2.442250066			
29.05	276.89465	12.36345673	49.96280321	2.440147397			
29.1	276.59912	12.36913708	49.91977186	2.438050149			
29.15	276.29855	12.37480441	49.87685165	2.435958299			
29.2	275.98712	12.38045877	49.83404212	2.433871825			
29.25	275.65894	12.38610019	49.79134277	2.431790703			
29.3	275.31088	12.39172871	49.74875315	2.42971491			
29.35	274.94479	12.39734438	49.70627279	2.427644424			
29.4	274.56873	12.40294722	49.6639012	2.425579222			
29.45	274.19568	12.40853728	49.62163794	2.423519282			
29.5	273.8407	12.41411459	49.57948254	2.421464581			
29.55	273.51614	12.4196792	49.53743454	2.419415098			
29.6	273.22791	12.42523115	49.49549349	2.417370809			
29.65	272.97406	12.43077046	49.45365892	2.415331694			
29.7	272.74667	12.43629718	49.4119304	2.41329773			
29.75	272.53598	12.44181135	49.37030748	2.411268896			
29.8	272.33389	12.447313	49.3287897	2.40924517			
29.85	272.13541	12.45280217	49.28737662	2.407226531			
29.9	271.93808	12.4582789	49.24606782	2.405212958			
29.95	271.74106	12.46374322	49.20486284	2.403204429			
30	271.5441	12.46919518	49.16376126	2.401200923			
30.05	271.34698	12.47463481	49.12276263	2.39920242			
30.1	271.14923	12.48006214	49.08186654	2.397208899			
30.15	270.94901	12.48547721	49.04107256	2.395220339			
30.2	270.74158	12.49088006	49.00038025	2.393236719			
30.25	270.51724	12.49627072	48.95978921	2.391258019			
30.3	270.26089	12.50164924	48.919299	2.38928422			
30.35	269.95483	12.50701563	48.87890921	2.387315299			
30.4	269.58521	12.51236995	48.83861942	2.385351239			
30.45	269.14908	12.51771223	48.79842923	2.383392018			
30.5	268.65732	12.5230425	48.75833823	2.381437616			
30.55	268.13156	12.5283608	48.71834599	2.379488015			
30.6	267.59702	12.53366716	48.67845213	2.377543194			
30.65	267.07498	12.53896161	48.63865623	2.375603134			
30.7	266.57816	12.5442442	48.5989579	2.373667816			
30.75	266.10989	12.54951496	48.55935674	2.371737219			
30.8	265.66647	12.55477391	48.51985235	2.369811326			
30.85	265.24103	12.5600211	48.48044433	2.367890117			
30.9	264.82718	12.56525657	48.4411323	2.365973572			
30.95	264.42053	12.57048033	48.40191587	2.364061674			
31	264.01862	12.57569244	48.36279464	2.362154403			
31.05	263.62006	12.58089291	48.32376824	2.360251741			
31.1	263.22375	12.58608179	48.28483628	2.35835367			
31.15	262.8288	12.59125911	48.24599838	2.35646017			
31.2	262.43451	12.59642491	48.20725416	2.354571224			
31.25	262.0405	12.60157921	48.16860324	2.352686813			
31.3	261.64655	12.60672204	48.13004526	2.350806919			
31.35	261.25266	12.61185345	48.09157983	2.348931524			
31.4	260.85876	12.61697346	48.05320659	2.34706061			
31.45	260.46494	12.62208212	48.01492517	2.34519416			
31.5	260.0715	12.62717944	47.9767352	2.343332156			
31.55	259.67944	12.63226546	47.93863633	2.34147458			
31.6	259.29132	12.63734022	47.90062818	2.339621414			
31.65	258.91217	12.64240374	47.8627104	2.337772641			
31.7	258.54971	12.64745607	47.82488263	2.335928244			
31.75	258.21262	12.65249723	47.78714451	2.334088206			
31.8	257.90707	12.65752724	47.74949569	2.332252509			
31.85	257.63306	12.66254616	47.71193582	2.330421137			
31.9	257.38248	12.667554	47.67446455	2.328594072			
31.95	257.14032	12.6725508	47.63708153	2.326771297			
32	256.8887	12.67753658	47.59978641	2.324952797			
32.05	256.61215	12.68251139	47.56257885	2.323138553			
32.1	256.30212	12.68747525	47.52545851	2.32132855			
32.15	255.95953	12.69242819	47.48842505	2.319522771			
32.2	255.59393	12.69737024	47.45147812	2.3177212			
32.25	255.22002	12.70230144	47.41461739	2.31592382			
32.3	254.85281	12.70722181	47.37784252	2.314130615			
32.35	254.50333	12.71213139	47.34115319	2.312341569			
32.4	254.17531	12.7170302	47.30454906	2.310556666			
32.45	253.86433	12.72191828	47.2680298	2.308775889			
32.5	253.55928	12.72679566	47.23159508	2.306999224			
32.55	253.24557	12.73166236	47.19524458	2.305226655			
32.6	252.90971	12.73651842	47.15897798	2.303458164			
32.65	252.54372	12.74136386	47.12279494	2.301693738			
32.7	252.14813	12.74619872	47.08669515	2.29993336			
32.75	251.73236	12.75102302	47.05067829	2.298177015			
32.8	251.31236	12.75583679	47.01474405	2.296424688			
32.85	250.90608	12.76064008	46.9788921	2.294676363			
32.9	250.52811	12.76543289	46.94312214	2.292932025			
32.95	250.18568	12.77021526	46.90743385	2.291191659			
33	249.87744	12.77498723	46.87182692	2.289455249			
33.05	249.59573	12.77974881	46.83630103	2.287722782			
33.1	249.33063	12.78450005	46.8008559	2.285994242			
33.15	249.07304	12.78924096	46.7654912	2.284269614			
