Galaxy	rho0	rnfw	sig0	sigb	rdisc	rbulge	ChiSq
2.85	237.61224	69.94049398	109.0134411	0.509295884			
2.9	235.10143	70.53308411	107.9305087	0.504886313			
2.95	232.70876	71.12012853	106.8814039	0.50058933			
3	230.53252	71.70176425	105.864472	0.496400225			
3.05	228.6265	72.27812263	104.8781491	0.492314557			
3.1	226.98833	72.84932969	103.9209593	0.488328138			
3.15	225.56908	73.41550644	102.9915098	0.484437015			
3.2	224.3002	73.97676915	102.0884875	0.480637451			
3.25	223.12164	74.53322958	101.2106547	0.476925909			
3.3	221.9968	75.08499524	100.3568453	0.473299043			
3.35	220.91125	75.63216964	99.52596042	0.469753682			
3.4	219.86276	76.17485243	98.71696514	0.466286818			
3.45	218.85188	76.71313968	97.92888431	0.462895596			
3.5	217.87923	77.24712399	97.16079915	0.459577305			
3.55	216.94881	77.77689471	96.41184377	0.456329369			
3.6	216.07243	78.30253806	95.68120197	0.453149334			
3.65	215.26901	78.82413733	94.96810404	0.450034869			
3.7	214.55669	79.34177297	94.27182388	0.44698375			
3.75	213.94273	79.85552274	93.59167623	0.443993859			
3.8	213.41916	80.36546187	92.927014	0.441063174			
3.85	212.96866	80.87166311	92.2772259	0.438189768			
3.9	212.57745	81.3741969	91.64173406	0.435371798			
3.95	212.24625	81.87313144	91.01999191	0.432607504			
4	211.99178	82.3685328	90.41148218	0.429895205			
4.05	211.83783	82.86046502	89.815715	0.42723329			
4.1	211.80127	83.34899016	89.23222611	0.424620217			
4.15	211.88295	83.83416846	88.66057529	0.422054513			
4.2	212.06998	84.31605833	88.1003448	0.419534762			
4.25	212.34705	84.79471647	87.55113793	0.417059609			
4.3	212.70769	85.27019795	87.01257774	0.414627754			
4.35	213.15604	85.74255624	86.48430577	0.412237949			
4.4	213.69881	86.21184332	85.96598094	0.409888995			
4.45	214.33447	86.67810967	85.45727843	0.407579743			
4.5	215.04887	87.14140443	84.95788877	0.405309086			
4.55	215.81947	87.60177534	84.46751682	0.403075961			
4.6	216.62415	88.05926887	83.98588099	0.400879346			
4.65	217.44868	88.51393025	83.51271241	0.398718255			
4.7	218.29002	88.9658035	83.04775419	0.396591743			
4.75	219.15581	89.41493148	82.5907607	0.394498896			
4.8	220.06079	89.86135597	82.14149697	0.392438835			
4.85	221.0208	90.30511763	81.69973808	0.390410714			
4.9	222.04549	90.74625612	81.26526855	0.388413715			
4.95	223.13354	91.1848101	80.8378819	0.386447051			
5	224.27332	91.62081726	80.41738006	0.384509961			
5.05	225.44815	92.05431436	80.00357302	0.382601711			
5.1	226.64249	92.48533727	79.59627832	0.380721593			
5.15	227.84528	92.91392099	79.19532069	0.378868922			
5.2	229.04977	93.34009968	78.80053168	0.377043037			
5.25	230.25111	93.7639067	78.41174929	0.375243299			
5.3	231.44432	94.18537463	78.02881765	0.373469089			
5.35	232.6236	94.60453528	77.65158673	0.371719809			
5.4	233.78365	95.02141973	77.27991204	0.369994882			
5.45	234.92183	95.43605836	76.91365433	0.368293747			
5.5	236.03926	95.84848087	76.5526794	0.366615863			
5.55	237.14038	96.25871627	76.1968578	0.364960704			
5.6	238.2308	96.66679295	75.84606465	0.363327762			
5.65	239.31522	97.07273868	75.5001794	0.361716544			
5.7	240.39558	97.47658061	75.15908563	0.360126574			
5.75	241.46971	97.8783453	74.8226709	0.358557387			
5.8	242.52893	98.27805876	74.49082652	0.357008536			
5.85	243.55591	98.67574643	74.16344742	0.355479584			
5.9	244.5253	99.07143325	73.84043198	0.35397011			
5.95	245.40965	99.46514359	73.52168189	0.352479703			
6	246.18979	99.85690135	73.20710197	0.351007965			
6.05	246.86351	100.2467299	72.89660011	0.34955451			
6.1	247.44672	100.6346523	72.59008706	0.348118961			
6.15	247.96597	101.0206908	72.28747637	0.346700956			
6.2	248.44798	101.4048676	71.98868425	0.345300138			
6.25	248.91228	101.7872043	71.69362949	0.343916164			
6.3	249.36978	102.1677219	71.40223329	0.342548699			
6.35	249.82526	102.5464412	71.11441926	0.341197416			
6.4	250.28027	102.9233825	70.83011323	0.339862001			
6.45	250.73521	103.2985659	70.54924324	0.338542143			
6.5	251.19008	103.6720109	70.27173941	0.337237544			
6.55	251.64465	104.0437367	69.99753388	0.335947912			
6.6	252.09831	104.4137621	69.72656072	0.334672963			
6.65	252.54961	104.7821057	69.45875589	0.33341242			
6.7	252.99614	105.1487855	69.19405711	0.332166014			
6.75	253.43475	105.5138194	68.93240386	0.330933483			
6.8	253.86259	105.877225	68.67373728	0.329714571			
6.85	254.27827	106.2390193	68.41800012	0.328509029			
6.9	254.68259	106.5992193	68.16513668	0.327316615			
6.95	255.07803	106.9578415	67.91509276	0.326137092			
7	255.46783	107.3149022	67.66781559	0.324970229			
7.05	255.85463	107.6704174	67.42325382	0.323815802			
7.1	256.24017	108.0244028	67.18135742	0.322673591			
7.15	256.62524	108.3768739	66.94207768	0.321543382			
7.2	257.01022	108.7278459	66.70536713	0.320424967			
7.25	257.3952	109.0773337	66.47117953	0.319318142			
7.3	257.78015	109.4253518	66.23946981	0.318222708			
7.35	258.1651	109.7719149	66.01019403	0.31713847			
7.4	258.55005	110.117037	65.78330936	0.316065241			
7.45	258.93491	110.4607321	65.558774	0.315002833			
7.5	259.31934	110.803014	65.33654722	0.313951068			
7.55	259.70248	111.1438961	65.11658927	0.312909768			
7.6	260.082	111.4833916	64.89886135	0.311878761			
7.65	260.45386	111.8215138	64.68332562	0.310857879			
7.7	260.81223	112.1582753	64.46994511	0.309846956			
7.75	261.15115	112.493689	64.25868377	0.308845833			
7.8	261.46661	112.8277671	64.04950636	0.307854351			
7.85	261.75864	113.160522	63.84237849	0.306872357			
7.9	262.03107	113.4919658	63.63726655	0.3058997			
7.95	262.28995	113.8221103	63.43413773	0.304936234			
8	262.54105	114.1509672	63.23295994	0.303981815			
8.05	262.78854	114.478548	63.03370185	0.303036301			
8.1	263.03464	114.8048641	62.83633281	0.302099556			
8.15	263.28036	115.1299267	62.64082288	0.301171445			
8.2	263.52597	115.4537467	62.44714277	0.300251835			
8.25	263.77158	115.776335	62.25526386	0.299340598			
8.3	264.01718	116.0977022	62.06515814	0.298437608			
8.35	264.26279	116.4178589	61.87679821	0.297542741			
8.4	264.50839	116.7368155	61.69015729	0.296655875			
8.45	264.754	117.0545822	61.50520915	0.295776893			
8.5	264.9996	117.3711689	61.32192813	0.294905678			
8.55	265.24521	117.6865858	61.14028913	0.294042116			
8.6	265.49081	118.0008424	60.96026755	0.293186096			
8.65	265.73642	118.3139486	60.78183935	0.29233751			
8.7	265.98203	118.6259138	60.60498096	0.291496249			
8.75	266.22766	118.9367473	60.4296693	0.290662209			
8.8	266.47333	119.2464584	60.25588179	0.289835288			
8.85	266.71918	119.5550563	60.08359628	0.289015385			
8.9	266.96555	119.8625498	59.9127911	0.2882024			
8.95	267.2131	120.168948	59.74344501	0.287396238			
9	267.46286	120.4742594	59.5755372	0.286596803			
9.05	267.71588	120.7784929	59.40904726	0.285804003			
9.1	267.97308	121.0816567	59.2439552	0.285017746			
9.15	268.23459	121.3837595	59.08024143	0.284237942			
9.2	268.49985	121.6848094	58.91788674	0.283464504			
9.25	268.76785	121.9848145	58.75687229	0.282697345			
9.3	269.03745	122.2837831	58.59717961	0.281936382			
9.35	269.3078	122.581723	58.4387906	0.281181531			
9.4	269.57849	122.8786421	58.28168749	0.280432711			
9.45	269.84927	123.1745482	58.12585285	0.279689841			
9.5	270.12003	123.4694489	57.97126959	0.278952844			
9.55	270.39081	123.7633518	57.81792094	0.278221643			
9.6	270.66135	124.0562642	57.66579045	0.277496162			
9.65	270.93103	124.3481937	57.51486197	0.276776326			
9.7	271.19781	124.6391475	57.36511965	0.276062063			
9.75	271.45724	124.9291327	57.21654794	0.275353302			
9.8	271.7016	125.2181564	57.06913157	0.274649972			
9.85	271.92068	125.5062257	56.92285555	0.273952004			
9.9	272.10498	125.7933475	56.77770516	0.27325933			
9.95	272.24963	126.0795285	56.63366595	0.272571884			
10	272.35663	126.3647756	56.49072373	0.271889601			
10.05	272.43402	126.6490954	56.34886458	0.271212415			
10.1	272.49203	126.9324945	56.20807478	0.270540264			
10.15	272.53967	127.2149795	56.06834092	0.269873086			
10.2	272.58279	127.4965566	55.92964976	0.26921082			
10.25	272.62433	127.7772324	55.79198834	0.268553406			
10.3	272.66544	128.057013	55.65534391	0.267900784			
10.35	272.70645	128.3359046	55.51970393	0.267252897			
10.4	272.74747	128.6139135	55.38505609	0.266609688			
10.45	272.78848	128.8910456	55.25138829	0.265971101			
10.5	272.82947	129.167307	55.11868863	0.265337081			
10.55	272.87048	129.4427035	54.98694543	0.264707573			
10.6	272.91144	129.7172411	54.85614719	0.264082525			
10.65	272.95236	129.9909254	54.7262826	0.263461884			
10.7	272.99295	130.2637622	54.59734055	0.262845598			
10.75	273.03265	130.5357572	54.46931012	0.262233617			
10.8	273.07037	130.806916	54.34218056	0.26162589			
10.85	273.10431	131.077244	54.2159413	0.261022369			
10.9	273.13254	131.3467468	54.09058195	0.260423006			
10.95	273.1535	131.6154297	53.96609229	0.259827753			
11	273.16681	131.8832982	53.84246224	0.259236563			
11.05	273.17343	132.1503573	53.71968193	0.25864939			
11.1	273.17517	132.4166125	53.59774162	0.258066188			
11.15	273.17401	132.6820689	53.47663172	0.257486914			
11.2	273.17145	132.9467315	53.3563428	0.256911524			
11.25	273.16833	133.2106054	53.2368656	0.256339974			
11.3	273.16504	133.4736957	53.11819098	0.255772221			
11.35	273.16171	133.7360073	53.00030996	0.255208224			
11.4	273.15836	133.9975451	52.88321369	0.254647942			
11.45	273.15503	134.2583139	52.76689346	0.254091334			
11.5	273.1517	134.5183185	52.65134071	0.25353836			
11.55	273.14835	134.7775637	52.53654698	0.25298898			
11.6	273.14502	135.0360541	52.42250398	0.252443157			
11.65	273.14166	135.2937945	52.30920352	0.251900851			
11.7	273.13834	135.5507893	52.19663754	0.251362025			
11.75	273.13498	135.8070431	52.08479812	0.250826642			
11.8	273.13165	136.0625605	51.97367743	0.250294665			
11.85	273.12833	136.3173459	51.86326777	0.249766059			
11.9	273.125	136.5714037	51.75356157	0.249240788			
11.95	273.12173	136.8247383	51.64455136	0.248718817			
12	273.11884	137.077354	51.53622978	0.248200112			
12.05	273.11713	137.329255	51.42858958	0.247684639			
12.1	273.11856	137.5804456	51.32162361	0.247172364			
12.15	273.12683	137.83093	51.21532486	0.246663255			
12.2	273.147	138.0807123	51.10968636	0.246157278			
12.25	273.18445	138.3297967	51.00470131	0.245654403			
12.3	273.24274	138.5781872	50.90036295	0.245154597			
12.35	273.32184	138.8258878	50.79666466	0.244657829			
12.4	273.4184	139.0729025	50.69359988	0.244164069			
12.45	273.52704	139.3192354	50.59116219	0.243673287			
12.5	273.64264	139.5648902	50.4893452	0.243185452			
12.55	273.76144	139.8098708	50.38814267	0.242700535			
12.6	273.8815	140.0541812	50.28754841	0.242218508			
12.65	274.00189	140.297825	50.18755633	0.241739341			
12.7	274.12238	140.5408061	50.08816043	0.241263007			
12.75	274.24301	140.7831282	49.98935478	0.240789477			
12.8	274.36395	141.0247949	49.89113355	0.240318725			
12.85	274.48599	141.26581	49.79349097	0.239850724			
12.9	274.6106	141.506177	49.69642138	0.239385445			
12.95	274.74023	141.7458995	49.59991916	0.238922864			
13	274.87778	141.9849812	49.50397879	0.238462955			
13.05	275.02576	142.2234254	49.40859482	0.238005691			
13.1	275.18497	142.4612358	49.31376189	0.237551047			
13.15	275.35425	142.6984157	49.21947467	0.237098999			
13.2	275.53101	142.9349685	49.12572796	0.236649522			
13.25	275.71231	143.1708978	49.03251657	0.236202591			
13.3	275.8959	143.4062068	48.93983543	0.235758183			
13.35	276.08035	143.6408988	48.8476795	0.235316274			
13.4	276.26511	143.8749772	48.75604384	0.234876841			
13.45	276.44992	144.1084453	48.66492354	0.234439861			
13.5	276.63474	144.3413062	48.57431378	0.23400531			
13.55	276.81952	144.5735633	48.4842098	0.233573167			
13.6	277.00415	144.8052196	48.39460688	0.233143409			
13.65	277.18811	145.0362783	48.3055004	0.232716015			
13.7	277.36996	145.2667427	48.21688578	0.232290962			
13.75	277.54648	145.4966156	48.12875847	0.23186823			
13.8	277.71228	145.7259004	48.04111404	0.231447798			
13.85	277.86066	145.9545999	47.95394806	0.231029645			
13.9	277.98566	146.1827172	47.86725619	0.230613749			
13.95	278.08484	146.4102554	47.78103414	0.230200092			
14	278.1604	146.6372173	47.69527766	0.229788653			
14.05	278.21811	146.8636059	47.60998256	0.229379412			
14.1	278.26474	147.0894241	47.52514472	0.228972349			
14.15	278.30576	147.3146749	47.44076005	0.228567447			
14.2	278.34454	147.5393611	47.35682451	0.228164684			
14.25	278.38257	147.7634855	47.27333414	0.227764044			
14.3	278.42041	147.9870509	47.19028498	0.227365506			
14.35	278.45825	148.2100603	47.10767317	0.226969053			
14.4	278.49603	148.4325162	47.02549487	0.226574667			
14.45	278.53369	148.6544215	46.94374628	0.22618233			
14.5	278.57071	148.8757789	46.86242367	0.225792023			
14.55	278.60574	149.0965911	46.78152334	0.225403731			
14.6	278.63568	149.3168608	46.70104164	0.225017434			
14.65	278.65524	149.5365907	46.62097496	0.224633117			
14.7	278.65768	149.7557833	46.54131973	0.224250763			
14.75	278.63681	149.9744413	46.46207244	0.223870354			
14.8	278.58963	150.1925673	46.38322961	0.223491875			
14.85	278.51785	150.4101639	46.3047878	0.223115309			
14.9	278.42703	150.6272336	46.22674361	0.22274064			
14.95	278.32401	150.843779	46.14909368	0.222367852			
15	278.21451	151.0598025	46.0718347	0.221996929			
15.05	278.10223	151.2753066	45.9949634	0.221627857			
15.1	277.98856	151.4902939	45.91847653	0.221260619			
15.15	277.87311	151.7047667	45.84237088	0.220895201			
15.2	277.75339	151.9187276	45.76664331	0.220531587			
15.25	277.62439	152.1321789	45.69129067	0.220169763			
15.3	277.47864	152.3451229	45.61630988	0.219809714			
15.35	277.30804	152.5575622	45.54169789	0.219451426			
15.4	277.10687	152.769499	45.46745167	0.219094884			
15.45	276.87433	152.9809357	45.39356823	0.218740074			
15.5	276.61496	153.1918746	45.32004463	0.218386983			
15.55	276.33658	153.402318	45.24687794	0.218035595			
15.6	276.04706	153.6122682	45.17406529	0.217685899			
15.65	275.75223	153.8217274	45.10160381	0.21733788			
15.7	275.45535	154.030698	45.0294907	0.216991524			
15.75	275.1579	154.239182	44.95772315	0.216646819			
